taskid	tweetid	tweet_type	persp_toxicity_score	text	ToJournalist
1760	1463349397136326658	reply-other-handle	0.42465788	@ghadaoueiss سبحان الله أسعد الشرعى السواق نزل نفس التغريدة قبلك بيوم بس أوامر النبح جاتله بدرى عنك💰💵بالبحث على أورينت نيوز وجد أنه خبر fake يا خونة يا منافقين وديه سقطة قذرة مثل الكثير من سقطاتك خليكى يا تعيس فى المتاجرة بفلسطين ودغدغة مشاعر المغفلين إللى بيصدقوك بس الصورة ديه وجهك الحقيقي https://t.co/oNtNuO74n2	0
1759	1459992420440027138	reply-other-handle	0.42465788	@ghadaoueiss لعنة الله على الكاذبين.  نظاااام م ج ر م  يضم أوسخ  المخلوقات التي تدب فوق الأرض.	0
1758	1459989853542756354	reply-other-handle	0.42465788	@ghadaoueiss ست غادة انت اكبر من الرد على هاد الامعة الحثالة	1
1757	1459756405729247234	reply-other-handle	0.42465788	@ghadaoueiss هؤلاء منحطين ياغاده سفهاء	0
1756	1459615491253837825	reply-other-handle	0.42465788	@ghadaoueiss ترامب حامي #المؤخرات من المستحيل أن يذبح مواطنيه في #القنصليات 😁	0
1755	1458911776385425409	reply-other-handle	0.42465788	@ghadaoueiss والنظام القطري شارك في قتل كل هذه الشعوب	0
1754	1456417287574065156	reply-other-handle	0.42465788	@ghadaoueiss عنا في تونس يحكم معتوه الان https://t.co/6iu0pm526O	0
1753	1452620358750773253	reply-other-handle	0.42465788	@ghadaoueiss هدا هو الغصب المستحب صح اللسانك	1
1752	1450631588484718594	reply-other-handle	0.42465788	@ghadaoueiss نعم اخت غاده هناك من احقر وانذل واجبن واسقط من الاحتلال الصهيوني هم صهاينه العرب الخونه الجبناء المتسلطين حسبنا الله ونعم الوكيل فيكم يا حكام العرب الجبناء والعملاء وعلى رأسهم العميل الصهيوني بأمتياز السيسي الجبان وطغاه ال سعود الفجره …الله غالب 🇵🇸	1
1751	1443348298002309122	reply-other-handle	0.42465788	@ghadaoueiss ببساطة تلك الدعارة السياسية	0
1750	1437618485706870785	reply-other-handle	0.42465788	@ghadaoueiss مرتزقة قناة الخنزيره وتابعيهم لن يتطهروا من القذاره بداً .	0
1749	1437502809243635724	reply-other-handle	0.42465788	@ghadaoueiss ضاغطكم يا كلاب الفرس، منظركم مضحك وانتو مقهورين و مشردين ولا باقي منكم الا النباح	0
1748	1435272500452151297	reply-other-handle	0.42465788	@ghadaoueiss صحيح 100%    نحن نعيش في مرحلة ما قبل الحمار ب100عام!	0
1747	1481314192305147909	reply-other-handle	0.4254099	@ghadaoueiss وبتقوليها ووجهك الوقح ( during his arrest ) بدك يحطوه في جاكوزي وحمص وتبولة	1
1746	1467396959199760386	reply-other-handle	0.4254099	@ghadaoueiss @HOZARGO والعالم الأخرس النتواطئ لا يحرك ساكنا.	0
1745	1467338636010135555	reply-other-handle	0.4254099	@ghadaoueiss ليس العالم منافق بل الغرب هو من يمارس النفاق على باقي ابناء المعمورة.	0
1744	1466744351426547717	reply-other-handle	0.4254099	@ghadaoueiss كمن يستجير من الرمضاء بالنار	0
1743	1463919694126235654	reply-other-handle	0.4254099	@ghadaoueiss مثل هذه الوحوش يجب شنقهم من قبل الدوله وتركهم الكلاب الضالة.   حسبي الله ونعم الوكيل	0
1742	1461128587407503366	reply-other-handle	0.4254099	@ghadaoueiss لو فتحتي دماغه  هتلاقي فيها كلبة والدة	0
1741	1458335338196344839	reply-other-handle	0.4254099	@ghadaoueiss قناة الخنزيره...   اللهم اخرسها  عاجل غير، آجل https://t.co/ptvq4QFM1t	0
1740	1455761012301369346	reply-other-handle	0.4254099	@ghadaoueiss @EnassKarimeh هادي عميلة للدولار القطري التركي الإيراني الصهيوني مع قناة الخنزيرة الصهيونية قناة الفتن والكذب والنفاق	1
1739	1455627398003765252	reply-other-handle	0.4254099	@ghadaoueiss المهلكة العبثية وذبايهم المنحط	0
1738	1453675775589326851	reply-other-handle	0.4254099	@ghadaoueiss هدول حيوانات مفترسه مجرمين	0
1737	1453510385382928386	reply-other-handle	0.4254099	@ghadaoueiss الذباب الحوثي القذر بدأ يتهجم عليكي 😂	1
1736	1453500271951286274	reply-other-handle	0.4254099	@ghadaoueiss لو فتحتي دماغه  هتلاقي فيها كلبة والدة	0
1735	1453306264017162240	reply-other-handle	0.4254099	@ghadaoueiss الله يلعنك	1
1734	1451062417329373187	reply-other-handle	0.4254099	@ghadaoueiss كلبه مستأجره تعوى حسب الدفع مكانها المفضل مسابح الفلل 😂😂	1
1733	1450752664753606660	reply-other-handle	0.4254099	@ghadaoueiss الحوثي اقذر منه بكثير	0
1732	1448609266932273153	reply-other-handle	0.4254099	@ghadaoueiss إنه تاج لرأس الأشراف ومن سواهم هباء هباء هباء ..	0
1731	1443919767824441350	reply-other-handle	0.4254099	@ghadaoueiss @Rawaak هل تعلمون كم قتلتم من البشر https://t.co/0u4cca9zxP	0
1730	1440015392513089538	reply-other-handle	0.4254099	@ghadaoueiss هؤلاء جماعات إجرامية إرهابية!!!!  حسبنا الله ونعم الوكيل في كل معتد اثيم.	0
1729	1437498449956589570	reply-other-handle	0.4254099	@ghadaoueiss خاصية الحزر موجودة ... لماذا تردين على مثل هذه العقول الصغيرة	1
1728	1437474449129832451	reply-other-handle	0.4254099	@ghadaoueiss الله يحذفو من الوجود	0
1727	1493322307934339079	reply-other-handle	0.42616197	@ghadaoueiss هؤلاء أفاعي لا يأتمن جانبهم!!!!!   المهم أن يعود سالما إن شاء الله	0
1726	1489271938367299595	reply-other-handle	0.42616197	@ghadaoueiss الشرح: يقتلبوا الناس حيوانات.	0
1725	1488008763093180423	reply-other-handle	0.42616197	@ghadaoueiss بأختصار انتي احقر من كذاء بكثر بأن المملكه تجسس على جوال عجوز شمطا والسعوديه قياده وشعب مشغولين بتطوير المملكه   بعدين وش صار على القضيه الي رافعتها هههههههه غبيه	1
1724	1487949473049362433	reply-other-handle	0.42616197	@ghadaoueiss عرجوا لي على دويلة قطر  التي تعتاش بالأثداء وبالواحدة ونص وبالنص نص نص واللي عايزني يجيني يجيني وسلامتها أم تميم	0
1723	1487702874847158274	reply-other-handle	0.42616197	@ghadaoueiss @ayoubv0 @dw_arabic الله ينتقم من كل من كان سببا في تهكير هاتفك.	1
1722	1486649288444760065	reply-other-handle	0.42616197	@ghadaoueiss @Dounia_N ولا نريد خانعة مثلك زيارتنا	1
1721	1467229608059748352	reply-other-handle	0.42616197	@ghadaoueiss هذا هو القتل الدنيئ هذا هو الإرهاب.	0
1720	1467049158389424133	reply-other-handle	0.42616197	@ghadaoueiss @Fouad18444697 مستوى الهزيل هو الذي تعملينه يا ال ق ح ب ه اتفي عليكي https://t.co/aYApVZTNoe	1
1719	1466892972830646276	reply-other-handle	0.42616197	@ghadaoueiss أستاذة غادة من الجميل الاتنشغلي بمثل هذه البذاءات.  هؤلاء الذين لم يستطيعوا كتابة أسمائهم حتى	1
1718	1466786212639911942	reply-other-handle	0.42616197	@ghadaoueiss ليش بتبيع خبر غير مهم للغايه   يا تافه	0
1716	1463942505599311872	reply-other-handle	0.42616197	@ghadaoueiss موقف مشرف لم يقفه بعض العرب والمسلمين  المتصهينين	0
1715	1461232053106745345	reply-other-handle	0.42616197	@ghadaoueiss لكن يبقى هو خشن وأنت ناعمة	1
1714	1456261076950020098	reply-other-handle	0.42616197	@ghadaoueiss محمد بن سلمان معندوش كرامة بل عندة العرش محمد ابن سلمان جاهل ابن جاهل هؤلاء ليسو حكاما بل قتلة وسفاحين يجب ان نسحق هؤلاء الحكام الخونة الظالمين الحرية تنادينا هيا اسحقو هؤلاء الحكام العرب الخونة الظالمين تتجسس وتقتل و تقول انا خادم الحرمين بل انت نجست الحرامين لانك قاتل و جسوس	0
1713	1456014623136694284	reply-other-handle	0.42616197	@ghadaoueiss قبح الله وجهك يا سوسة يوم معاهم ويوم ضدهم المهم الراتب ماشي	1
1712	1455313499073261569	reply-other-handle	0.42616197	@ghadaoueiss بداءت كلبة الجاكوزي بالنباح انبحي قد ما تقدري حلو عنا بقا احنا مرتاحين منكم ومن كلابكن	1
1711	1454751772719845383	reply-other-handle	0.42616197	@ghadaoueiss @Talalalkuwari هل تعلم هي نكرة!	0
1710	1453189406354026496	reply-other-handle	0.42616197	@ghadaoueiss يخلط جورج قرداحي بين الشعب اليمني وحركة يمنية طائفية عنصرية إرهابية مسلحة ..!  لكنها حركة  تناسب اصطفافاته فانحاز لها وهاجم أعداءها بسذاجة قل نظيرها.  ليته اكتفى ببرامج المسابقات وابتعد عن السياسة وأعفى نفسه وحكومته المأزومة من كل هذا التخبيص والإحراج..!	0
1709	1449405398956617731	reply-other-handle	0.42616197	@ghadaoueiss الإسلام حافظ على النساء وجعلهن سلعه غالية الثمن للحصول عليها لابد من دفع المهر	0
1708	1448607428623454211	reply-other-handle	0.42616197	@ghadaoueiss لول في اتفه منك!!!	1
1707	1442151324200718338	reply-other-handle	0.42616197	@ghadaoueiss اذهبي وقاتلي مع من تسموهم معارضه في سوريا كما حاربت سوريات إلى جانب جيشهم وكورديات أيضا اذهبي وافعلي ذلك إن كنت تؤمن بذلك وليس مجرد ثرثرة فارغه من أجل المرتب	1
1706	1435095631400509440	reply-other-handle	0.42616197	@ghadaoueiss أي مراة تخرج من بيتها تخالط ناس غرباء   ولا تطيع زوجها ولا تربي اطفالها وهي مشغوله في اعمال وسفرات وسهرات اسمها عاهره	0
1705	1434373639210668032	reply-other-handle	0.42616197	@ghadaoueiss فشرتي عادة بارتي ليت تمسحي فلسطين قضيتك حقوق الانسان هدفي هدفك نفاق كذب دجل ياحقيرة 😂😂😂😂 https://t.co/x3AXkD1kv5	1
1704	1491054674598047744	reply-other-handle	0.42631236	@ghadaoueiss الخنزير ليس لديه شعور 🤣	0
1703	1490009542456979458	reply-other-handle	0.42631236	@ghadaoueiss صدقيني يا ست غادة لا أحد يثير النعرات الجنسية سوى المثقفين ، العقل ليس له علاقة بالجنس البشري.  شو يعني استفزت الذكور؟ الصورة استفزت الرؤوساء والملوك.	1
1702	1489976158187835397	quote-other-other	0.42631236	@OlaAlfares @ghadaoueiss منشان تعرفي قد أيش أنتِ واط** ية	1
1701	1488592889953374213	reply-other-handle	0.42631236	@ghadaoueiss هي دولة عاهرة و استطاعت بخياناتها و أموالها من اختراق كرامة عديد الشعوب الثائرة. سيخلد التاريخ أن أبناء زايد الخونة رماد من نار تذروه الرياح	0
1700	1486333535841574912	reply-other-handle	0.42631236	@ghadaoueiss الغرب اللعين والمطبعبن العرب الاغبياء، هذه هي الصهيونية	0
1699	1486061715070541824	reply-other-handle	0.42631236	@ghadaoueiss أنذل وأحقر قوم ع وجه الأرض .	0
1698	1485706439607922708	reply-other-handle	0.42631236	@ghadaoueiss ياعلي يارب ينتقم منكم ياكلاب قطرائيل من يعترض ويدافع عن شرفه تسمونه مرتزق لانكم بلا شرف ياعلي	0
